510	0,21,42,40,15,0,27,64,43,44,63,18,39,35,0,0,43,51,0,0,0,0,44,52,0,0,0,18,64,23,0,0,2,55,49,0,0,0,31,63,10,0,0,8,62,33,0,0,0,46,55,2,0,0,20,64,17,0,0,0,47,64,56,56,56,49,17,24,24,24,24,21,21
511	28,26,37,46,27,0,12,61,52,44,63,32,41,51,1,0,33,55,48,40,0,0,24,56,48,40,0,0,24,56,53,35,0,0,24,56,56,35,0,0,31,56,56,32,0,0,32,56,56,32,0,0,32,56,49,43,0,1,47,44,19,63,54,56,61,12,0,13,32,30,7,0,0
512	17,32,34,30,6,0,40,61,48,55,58,8,40,40,0,1,48,35,40,40,0,0,34,46,40,44,8,16,58,27,40,64,64,64,59,1,40,44,8,22,61,27,40,40,0,0,32,51,40,40,0,0,27,53,40,40,0,3,53,36,40,58,48,58,52,4,20,32,32,25,2,0,0
513	1,29,48,43,14,0,37,59,33,43,63,12,41,20,0,0,51,35,0,0,0,1,53,34,0,0,0,30,61,6,0,0,7,62,28,0,0,0,42,53,1,0,0,17,64,14,0,0,1,54,38,0,0,0,31,58,4,0,0,0,59,60,48,48,48,29,31,32,32,32,32,20,20
514	1,32,53,51,19,0,34,58,28,35,63,15,40,23,0,0,49,37,0,0,0,0,55,35,0,0,0,26,63,11,0,0,7,61,33,0,0,0,47,52,1,0,0,23,63,11,0,0,5,60,29,0,0,0,42,53,1,0,0,0,64,64,64,64,64,31,16,16,16,16,16,7,7
515	0,17,48,53,29,1,17,63,39,34,61,31,26,33,0,0,28,53,0,0,0,0,30,53,0,0,0,7,60,27,0,0,0,48,50,1,0,0,28,62,10,0,0,10,62,29,0,0,1,50,47,0,0,0,30,60,7,0,0,1,48,63,56,56,56,51,21,24,24,24,24,25,25
516	0,8,28,30,13,0,13,61,48,49,64,18,35,40,0,0,44,44,0,0,0,0,37,46,0,0,0,5,60,27,0,0,0,43,50,1,0,0,20,62,10,0,0,5,57,28,0,0,0,41,49,1,0,0,19,64,9,0,0,0,44,64,63,61,63,49,9,16,16,16,16,11,11
517	0,4,30,40,20,0,4,54,47,42,61,27,17,53,0,0,27,54,0,0,0,0,22,55,0,0,0,1,53,36,0,0,0,31,57,4,0,0,9,62,20,0,0,1,50,40,0,0,0,27,58,5,0,0,7,60,21,0,0,0,32,64,39,35,39,23,19,32,32,32,32,24,24
518	0,17,44,45,19,0,17,62,38,37,63,21,25,31,0,0,31,45,0,0,0,0,31,47,0,0,0,13,62,19,0,0,3,55,40,0,0,0,41,53,3,0,0,20,64,15,0,0,4,58,33,0,0,0,40,50,1,0,0,0,64,53,40,40,44,22,32,32,32,32,32,16,16
519	3,36,56,53,26,0,41,58,23,27,62,22,27,14,0,0,37,45,0,0,0,2,54,38,0,0,0,34,61,8,0,0,8,62,30,0,0,0,44,54,1,0,0,17,64,19,0,0,2,56,43,0,0,0,36,64,8,0,0,0,56,64,64,64,64,55,13,16,16,16,16,11,11
520	3,36,54,48,17,0,40,61,30,39,63,14,62,34,0,0,53,37,64,26,0,0,20,19,64,31,0,0,0,0,64,31,0,0,0,0,64,24,0,0,0,0,64,26,0,0,20,8,64,27,0,0,59,40,47,55,18,37,64,27,6,51,64,64,46,1,0,0,10,9,0,0,0
521	3,32,52,46,22,0,42,63,37,43,63,17,35,34,0,0,51,49,0,0,0,3,59,52,0,0,0,42,64,34,0,0,24,64,54,3,0,3,57,59,6,0,0,41,64,20,0,0,19,64,44,0,0,0,59,64,17,11,12,2,62,64,64,64,64,51,12,24,24,24,29,21,21
522	1,26,42,37,10,0,39,64,47,53,61,10,45,42,0,1,54,43,0,0,0,3,56,51,0,0,0,40,64,36,0,0,24,64,56,3,0,3,53,63,10,0,0,37,64,29,0,0,21,64,48,1,0,0,59,64,12,3,7,1,64,64,64,64,64,45,23,32,32,32,32,28,28
523	14,27,54,62,41,3,17,63,44,37,63,37,47,47,0,0,37,56,1,3,0,0,41,52,0,0,0,17,63,26,0,0,5,57,49,1,0,1,46,60,7,0,0,30,64,19,0,0,12,63,38,0,0,0,54,50,2,0,0,0,64,56,56,56,56,20,32,32,32,32,32,11,11
524	1,30,51,50,26,0,37,61,32,38,64,23,62,28,0,0,45,46,64,24,0,0,40,48,64,24,0,0,47,49,64,24,0,0,47,50,64,24,0,0,47,48,64,23,0,0,48,41,64,24,0,0,50,40,62,45,9,21,62,34,27,64,64,64,53,5,0,12,24,19,2,0,0
525	0,23,46,47,25,0,26,63,39,40,64,27,52,40,0,0,41,53,56,37,0,0,36,56,56,40,0,0,40,56,61,44,0,0,39,56,56,37,0,0,32,56,56,40,0,0,32,56,56,40,0,0,34,56,51,52,3,0,49,51,23,64,56,53,64,22,0,19,32,32,15,0,0
526	0,26,49,52,27,0,31,63,37,38,63,30,58,39,0,0,40,54,64,37,0,0,38,56,64,40,0,0,39,56,64,39,0,0,39,56,64,33,0,0,38,56,64,32,0,0,38,56,64,32,0,0,40,56,57,50,2,1,54,50,29,64,58,57,63,18,0,19,32,31,12,0,0
527	0,20,39,38,13,0,32,62,43,53,63,16,59,34,0,1,58,43,64,33,0,0,50,50,64,40,0,0,53,56,63,39,0,0,55,55,64,36,0,0,47,48,61,38,0,0,47,56,64,43,0,0,48,55,50,63,29,23,62,40,10,57,64,64,43,5,0,1,8,5,0,0,0
528	1,23,40,38,13,0,40,61,39,50,63,18,64,28,0,1,54,46,64,31,0,0,48,53,64,32,0,0,56,56,64,37,0,0,55,55,64,32,0,0,48,55,64,32,0,0,48,56,64,36,0,0,50,56,60,61,27,25,63,40,20,60,64,64,43,3,0,2,8,4,0,0,0
529	5,44,64,64,44,3,40,63,32,41,64,41,41,24,0,0,52,56,0,0,0,0,53,54,0,0,0,25,64,26,0,0,7,60,48,0,0,0,42,62,9,0,0,19,64,30,0,0,3,56,52,1,0,0,35,63,11,0,0,0,50,64,59,64,64,56,23,32,32,32,32,26,26
530	14,59,64,64,51,6,53,52,13,30,64,39,64,31,0,0,53,50,64,32,0,0,48,49,64,32,0,0,48,52,64,32,0,0,47,56,64,38,0,0,40,56,64,38,0,0,40,56,63,43,0,0,39,56,48,63,26,23,59,47,10,57,64,64,54,9,0,2,14,13,1,0,0
531	0,30,48,40,14,0,31,64,56,55,63,17,44,49,2,1,50,49,0,0,0,0,46,56,0,0,0,18,63,40,0,0,4,57,58,7,0,0,39,64,20,0,0,18,64,41,0,0,4,56,58,5,0,0,38,64,16,0,0,0,56,61,43,40,41,31,25,32,32,32,32,28,28
532	55,64,64,60,32,1,64,42,16,32,64,27,64,26,0,0,52,46,64,24,0,1,55,41,64,44,24,45,63,11,64,62,56,63,62,10,64,28,0,11,62,43,64,24,0,0,53,48,64,27,0,0,56,47,64,24,0,9,64,34,64,61,56,63,47,3,31,32,24,15,0,0,0
533	32,40,40,33,5,0,56,48,40,52,58,4,63,16,0,1,53,26,64,14,0,0,44,31,64,23,8,25,63,12,64,64,64,64,53,0,64,20,8,22,62,16,64,8,0,0,42,32,64,8,0,0,43,32,64,8,0,3,58,22,64,52,48,56,53,2,31,32,32,25,2,0,0
534	5,44,64,52,18,0,43,58,28,42,61,6,44,19,0,1,59,23,0,0,0,7,62,21,0,0,0,47,59,4,0,0,28,64,23,0,0,7,60,44,0,0,0,45,60,7,0,0,24,64,26,0,0,0,56,57,16,16,16,3,58,64,64,64,64,31,13,16,16,16,16,7,7
535	0,19,44,43,18,0,20,63,34,34,63,21,22,33,0,0,42,49,0,0,0,0,47,51,0,0,0,21,64,30,0,0,5,59,51,2,0,0,32,61,9,0,0,15,63,30,0,0,3,55,51,1,0,0,36,64,11,0,0,0,55,64,64,64,64,40,7,16,16,16,16,11,11
536	1,29,47,46,22,0,39,63,43,48,64,19,63,29,0,0,51,40,64,16,0,0,41,48,64,18,0,0,46,47,64,17,0,0,47,47,64,16,0,0,43,40,64,16,0,0,46,40,64,18,0,0,48,40,58,50,24,31,63,33,26,64,64,64,58,5,0,14,32,27,5,0,0
537	0,21,45,44,20,0,23,63,38,39,63,19,35,32,0,0,40,44,0,0,0,0,36,43,0,0,0,9,62,22,0,0,1,52,45,0,0,0,31,60,7,0,0,14,63,25,0,0,1,52,45,0,0,0,32,60,7,0,0,0,51,60,44,46,48,35,25,32,32,32,32,25,25
538	0,20,46,46,17,0,21,60,29,34,62,15,46,28,0,0,38,38,48,24,0,0,32,44,48,24,0,0,32,48,48,24,0,0,32,48,48,24,0,0,32,48,48,24,0,0,32,48,48,24,0,0,32,48,38,40,0,0,44,37,10,61,51,52,58,8,0,7,29,28,6,0,0
539	1,38,63,62,38,1,31,63,31,30,62,29,29,28,0,0,38,48,0,0,0,0,42,46,0,0,0,15,64,23,0,0,2,55,47,0,0,0,35,61,8,0,0,12,63,27,0,0,1,54,47,0,0,0,31,61,7,0,0,0,48,63,56,56,56,45,23,32,32,32,32,20,20
540	10,56,64,61,30,0,51,54,16,20,60,26,33,15,0,0,41,40,0,0,0,1,51,37,0,0,0,28,62,11,0,0,10,62,34,0,0,0,47,54,1,0,0,26,63,13,0,0,8,62,32,0,0,0,46,55,1,0,0,0,56,64,64,64,64,42,20,24,24,21,22,9,9
541	0,24,53,55,31,0,21,63,33,30,61,29,29,33,0,0,33,52,0,0,0,0,35,52,0,0,0,11,62,27,0,0,1,53,50,1,0,0,33,62,9,0,0,11,63,30,0,0,0,50,50,1,0,0,29,62,11,0,0,0,48,63,56,56,56,49,24,32,32,32,32,28,28
542	0,28,51,45,17,0,30,63,44,50,63,14,58,31,0,1,54,38,64,18,0,0,47,40,64,16,0,0,48,40,64,16,0,0,48,40,64,16,0,0,48,40,64,16,0,0,48,40,64,16,0,0,48,40,62,28,0,3,58,29,32,64,50,59,58,5,0,23,32,30,7,0,0
543	1,34,54,49,18,0,39,63,42,50,63,13,51,27,0,1,55,37,0,0,0,2,56,36,0,0,0,35,62,8,0,0,11,63,31,0,0,0,49,54,1,0,0,23,61,15,0,0,5,60,38,0,0,0,39,57,4,0,0,0,64,58,49,48,54,27,32,32,32,32,32,16,16
544	6,53,61,63,40,0,44,40,2,8,58,18,61,9,0,0,40,32,64,2,0,0,40,32,64,0,0,0,40,26,64,0,0,0,40,24,64,0,0,0,42,24,62,0,0,0,48,16,57,0,0,0,49,16,60,20,0,15,59,3,21,62,57,60,18,0,0,3,13,3,0,0,0
545	0,6,28,27,5,0,10,60,38,40,57,8,35,32,0,0,34,36,0,0,0,0,27,40,0,0,0,2,54,21,0,0,0,34,45,0,0,0,11,59,7,0,0,1,50,27,0,0,0,27,49,0,0,0,7,60,11,0,0,0,38,61,32,32,36,27,21,32,32,32,32,23,23
546	0,32,62,57,60,17,15,60,9,0,24,54,8,19,0,0,0,52,0,0,0,0,10,56,0,0,0,0,47,41,0,0,0,22,60,7,0,0,3,56,26,0,0,0,35,50,1,0,0,10,62,13,0,0,0,49,37,0,0,0,20,64,40,32,32,28,12,32,32,32,32,28,28
547	0,23,52,51,27,0,20,50,9,8,49,28,40,18,0,0,12,34,44,16,0,0,0,0,48,16,0,0,0,0,41,21,0,0,0,0,40,24,0,0,0,0,40,24,0,0,0,0,36,24,0,0,3,27,20,47,3,0,29,39,0,32,58,53,43,3,0,0,2,5,0,0,0
548	0,32,61,63,43,3,23,59,18,15,55,42,40,40,0,0,22,50,40,40,0,0,0,0,43,33,0,0,0,0,48,32,0,0,0,0,48,32,0,0,0,0,48,32,0,0,11,27,48,35,0,0,31,46,36,56,6,5,54,30,5,52,63,64,46,2,0,0,12,9,0,0,0
549	48,64,64,64,50,6,48,38,8,15,54,38,48,32,0,0,25,48,48,32,0,0,40,41,48,53,40,48,64,11,48,56,41,54,64,21,48,32,0,1,49,45,48,28,0,0,27,53,48,24,0,0,24,52,48,24,0,0,43,40,48,57,48,52,61,10,24,32,32,32,10,0,0
550	0,11,24,17,0,0,34,56,34,52,35,0,61,6,0,3,57,9,50,0,0,0,48,28,48,0,0,0,48,31,48,0,0,0,48,31,48,0,0,0,48,23,48,0,0,0,48,19,48,0,0,0,48,23,57,2,0,3,59,10,44,50,29,51,42,0,1,25,32,23,0,0,0
551	0,15,37,36,11,0,21,58,29,33,60,14,51,22,0,0,31,44,56,11,0,0,24,44,56,8,0,0,24,40,56,8,0,0,24,40,56,8,0,0,26,40,57,8,0,0,32,40,63,8,0,0,32,40,52,25,0,1,49,27,18,60,46,55,46,3,0,6,22,13,0,0,0
552	0,26,58,58,53,9,11,59,7,0,28,49,28,41,0,0,3,56,32,40,0,0,0,56,32,40,0,0,6,56,32,40,0,0,6,56,32,40,0,0,0,56,32,40,0,0,0,56,32,40,0,0,2,56,22,51,0,0,17,54,2,57,44,31,58,28,0,4,30,32,19,0,0
553	0,38,63,62,50,6,21,57,7,3,44,42,37,36,0,0,13,56,40,32,0,0,8,56,40,32,0,0,8,56,39,32,0,0,8,56,38,32,0,0,8,56,40,32,0,0,8,56,40,33,0,0,8,56,30,50,0,0,26,54,6,58,47,36,61,24,0,8,31,32,18,0,0
554	0,18,50,56,40,5,9,62,27,12,46,43,14,28,0,0,8,56,0,0,0,0,15,56,0,0,0,1,50,32,0,0,0,29,52,1,0,0,9,61,12,0,0,0,50,32,0,0,0,28,52,1,0,0,8,60,12,0,0,0,38,63,48,48,48,42,14,24,24,24,24,18,18
555	6,47,64,57,20,0,47,43,9,21,62,12,64,5,0,0,43,31,64,0,0,0,40,32,64,0,0,0,40,32,64,0,0,0,40,32,64,0,0,0,40,32,64,0,0,0,40,32,64,0,0,0,40,32,59,17,0,2,53,23,26,60,37,50,53,2,0,19,32,29,4,0,0
556	10,52,64,61,27,0,52,39,3,14,60,17,64,3,0,0,35,37,64,0,0,0,32,40,64,0,0,0,32,40,64,0,0,0,32,40,64,0,0,0,32,37,64,0,0,0,32,34,64,0,0,0,32,32,63,12,0,0,50,27,37,57,34,45,58,4,0,24,32,31,7,0,0
557	10,52,64,64,40,1,48,42,2,7,54,29,64,10,0,0,27,48,64,8,0,0,24,48,64,8,3,13,39,48,64,8,31,58,51,42,64,8,25,60,48,38,64,8,6,16,36,40,64,8,0,0,25,40,59,20,0,0,45,35,28,61,35,45,61,8,0,19,32,31,8,0,0
558	0,30,59,64,53,10,15,59,13,1,32,52,32,36,0,0,2,56,32,32,0,0,0,56,32,32,0,0,0,56,32,32,0,0,0,56,35,32,0,0,0,56,36,32,0,0,0,56,40,32,0,0,2,56,29,48,1,0,26,52,4,54,52,45,61,18,0,4,24,29,9,0,0
559	34,56,60,59,40,3,40,55,24,28,58,45,40,48,0,0,22,56,40,48,0,0,29,56,40,57,32,38,63,38,40,63,56,60,64,25,40,48,0,1,46,53,40,47,0,0,22,56,40,40,0,0,22,56,40,40,0,1,46,52,40,60,48,55,63,19,20,32,32,32,16,0,0
560	0,17,55,64,52,14,6,61,45,24,45,55,23,61,1,0,4,56,24,56,0,0,0,56,24,56,0,0,1,56,24,56,0,0,8,56,25,56,0,0,8,56,32,56,0,0,8,56,32,56,0,0,8,56,24,63,12,0,32,56,2,54,63,58,64,32,0,3,27,32,16,0,0
561	25,64,64,64,57,15,32,42,0,2,38,53,32,40,0,0,3,56,32,40,0,0,16,56,32,55,32,35,59,36,38,56,47,49,63,17,40,32,0,0,23,53,40,32,0,0,8,56,40,32,0,0,8,56,40,32,0,0,26,53,42,54,46,48,62,19,14,26,32,28,10,0,0
562	0,20,58,64,54,10,11,62,24,6,37,52,28,44,0,0,2,48,32,40,0,0,0,0,32,40,0,0,0,0,36,40,0,0,0,0,40,32,0,0,0,0,40,32,0,0,0,0,40,30,0,0,3,14,35,42,0,0,30,47,8,58,47,44,60,14,0,6,30,30,9,0,0
563	54,64,64,63,39,1,56,27,8,16,56,31,56,20,0,0,28,47,56,16,0,0,35,43,54,39,30,38,62,15,56,52,48,52,60,6,56,16,0,0,43,40,56,16,0,0,24,48,54,16,0,0,24,45,56,16,0,0,43,34,49,54,48,56,56,7,11,16,16,15,2,0,0
564	1,37,62,63,40,1,35,50,12,12,55,28,55,19,0,0,19,34,56,16,0,0,0,0,57,16,0,0,0,0,61,16,0,0,0,0,64,8,0,0,0,0,64,8,0,0,0,0,63,8,0,0,11,11,50,28,0,1,49,25,14,60,48,56,48,2,0,5,21,17,0,0,0
565	55,64,60,55,28,0,56,29,16,23,61,21,56,16,0,0,36,39,56,16,0,0,38,38,56,35,24,37,62,14,56,54,48,55,57,5,56,16,0,1,47,37,56,16,0,0,24,48,56,16,0,0,24,48,56,16,0,0,38,38,50,53,48,52,61,11,17,24,24,24,6,0,0
566	2,38,60,56,25,0,39,49,12,19,61,17,62,11,0,0,32,31,64,8,0,0,0,0,64,8,0,0,0,0,64,8,0,0,0,0,64,8,0,0,0,0,64,8,0,0,0,0,61,9,0,0,9,14,49,30,0,0,44,33,14,60,46,50,56,5,0,6,23,23,4,0,0
567	0,17,49,55,35,1,15,60,25,18,51,36,41,31,0,0,13,56,48,24,0,0,8,56,48,24,0,0,16,56,48,17,0,0,16,54,53,16,0,0,16,48,56,16,0,0,20,48,56,18,0,0,24,48,44,47,2,2,47,33,10,58,59,59,49,4,0,3,18,14,0,0,0
568	0,19,51,56,43,5,15,60,21,10,45,46,38,34,0,0,10,56,40,26,0,0,8,56,46,24,0,0,8,56,48,24,0,0,15,56,48,19,0,0,16,56,50,16,0,0,16,49,56,17,0,0,22,47,42,51,4,3,47,31,9,56,61,61,45,2,0,2,14,11,0,0,0
569	0,1,15,14,1,0,10,55,58,60,51,5,47,38,0,2,47,36,63,11,0,0,25,48,64,8,0,0,28,43,64,8,0,0,32,40,64,8,0,0,32,40,64,8,0,0,32,40,64,8,0,0,33,40,63,18,0,0,48,33,34,60,35,47,58,7,0,20,32,30,6,0,0
570	0,23,40,33,5,0,38,51,26,40,54,2,61,4,0,0,48,21,56,0,0,0,40,24,56,0,0,0,40,24,56,0,0,0,40,24,56,0,0,0,46,24,56,0,0,0,48,24,56,0,13,14,48,22,59,13,11,61,62,9,20,59,49,62,54,0,0,3,8,4,14,1,1
571	1,26,40,34,8,0,40,50,25,37,58,4,62,4,0,0,48,22,56,0,0,0,40,24,56,0,0,0,40,24,56,0,0,0,40,24,56,0,0,0,40,24,56,0,0,0,48,24,56,0,0,0,48,19,61,12,0,10,61,7,27,61,51,60,25,0,0,6,16,5,0,0,0
572	0,19,51,56,42,5,12,61,22,10,45,46,31,42,0,0,9,56,32,40,0,0,8,56,32,40,0,0,8,56,32,39,0,0,7,56,32,32,0,0,0,56,32,32,0,0,0,56,32,39,0,29,11,56,22,54,3,35,64,52,1,43,58,53,64,36,0,0,16,22,16,21,21
573	31,40,40,35,9,0,48,48,33,46,61,12,48,27,0,0,40,41,48,32,0,0,36,47,48,45,23,31,63,27,45,62,56,60,62,8,40,38,0,2,47,39,40,40,0,0,21,55,37,40,0,0,24,56,32,42,0,0,42,49,32,60,48,53,63,16,15,32,32,30,11,0,0
574	3,46,64,64,42,3,36,53,12,12,54,35,56,20,0,0,22,53,58,16,0,0,16,56,57,16,0,0,16,56,56,16,0,0,16,56,56,16,0,0,16,56,56,16,0,0,16,56,56,16,0,0,16,56,49,31,0,0,29,48,17,62,43,43,63,16,0,12,31,32,11,0,0
575	0,21,48,49,38,6,7,58,46,31,55,49,33,50,0,0,13,56,40,40,0,0,11,56,48,35,0,0,16,56,48,31,0,0,22,56,55,24,0,0,27,51,61,22,0,0,33,45,64,16,0,0,40,40,62,23,0,3,54,30,38,62,43,57,53,3,1,23,32,25,2,0,0
576	0,7,29,30,8,0,13,61,46,47,61,10,40,39,0,0,41,37,48,32,0,0,32,40,48,32,0,0,32,40,48,32,0,0,32,47,47,32,0,0,32,45,48,32,0,0,32,47,47,32,0,0,32,41,39,39,0,0,48,36,12,61,44,49,61,10,0,11,31,31,8,0,0
577	0,7,28,29,6,0,13,61,46,49,58,8,42,39,0,0,47,35,48,32,0,0,32,40,48,32,0,0,32,40,48,29,0,0,32,40,48,26,0,0,32,40,48,24,0,0,32,40,48,24,0,0,37,38,42,37,0,0,49,29,13,63,45,50,58,5,0,11,31,30,6,0,0
578	0,9,35,39,21,0,13,61,36,27,57,32,39,39,0,0,16,55,42,32,0,0,8,56,40,30,0,0,8,56,40,30,0,0,8,56,40,24,0,0,8,56,40,24,0,0,8,56,40,25,0,0,8,56,35,45,0,0,30,51,7,57,52,45,62,17,0,4,26,29,7,0,0
579	29,48,48,48,33,1,40,47,24,26,56,36,40,32,0,0,21,56,42,32,0,0,35,47,48,53,40,47,64,18,48,57,40,51,64,26,48,32,0,0,42,48,48,32,0,0,24,56,48,32,0,0,24,54,48,33,0,8,48,38,48,64,64,64,51,4,11,16,16,14,1,0,0
580	44,40,40,34,7,0,64,43,40,50,60,7,64,8,0,1,53,30,64,8,0,0,45,31,64,26,18,32,62,11,64,64,64,64,54,1,64,9,0,18,62,25,64,11,0,0,42,40,64,16,0,0,40,40,64,16,0,0,49,33,64,50,40,51,61,8,28,32,32,31,8,0,0
581	0,29,61,64,43,3,23,58,19,13,50,39,46,28,0,0,18,55,48,24,0,0,16,56,48,24,0,0,16,56,48,24,0,0,16,56,48,24,0,0,16,56,48,24,0,0,16,54,48,24,0,0,18,54,38,45,1,1,44,38,7,55,59,60,50,4,0,2,16,15,1,0,0
582	0,6,34,42,31,2,2,54,40,24,50,42,21,50,0,0,4,56,24,40,0,0,0,55,25,40,0,0,0,56,32,40,0,0,0,56,32,37,0,0,0,56,32,32,0,0,0,56,32,32,0,0,2,56,29,43,0,0,17,54,6,58,42,34,60,23,0,8,31,32,14,0,0
583	0,2,17,17,2,0,10,57,51,53,56,9,46,34,0,0,40,39,56,16,0,0,19,48,56,16,0,0,16,48,56,21,0,0,16,48,56,16,0,0,16,48,50,16,0,0,16,48,48,16,0,0,16,48,43,30,0,0,32,44,13,60,40,43,60,13,0,6,28,27,7,0,0
584	0,4,22,22,5,0,11,56,37,36,57,14,41,30,0,0,23,46,48,16,0,0,16,48,48,16,0,0,13,48,48,16,0,0,9,48,41,16,0,0,8,48,40,18,0,0,8,48,38,23,0,0,11,51,19,51,11,8,44,34,0,24,53,54,34,0,0,0,0,0,0,0,0
585	0,24,46,48,23,0,26,55,17,17,54,24,46,23,0,0,19,47,48,16,0,0,16,49,48,21,0,0,16,56,47,24,0,0,16,56,43,24,0,0,16,56,40,24,0,0,11,56,36,31,0,0,21,51,14,62,33,30,59,22,0,12,38,39,16,0,0,0,0,0,0,0,0
586	0,17,45,46,24,0,16,63,41,37,62,27,39,40,0,0,29,53,42,32,0,0,24,56,40,32,0,0,24,56,40,32,0,0,24,56,40,32,0,0,18,56,40,32,0,0,16,56,40,32,0,0,16,56,37,46,0,0,26,54,11,61,48,41,62,30,0,13,32,32,23,0,0
587	3,50,42,54,32,0,40,44,2,9,56,23,60,11,0,0,28,40,64,8,0,0,24,42,57,8,0,0,24,44,60,8,0,0,24,48,61,8,0,0,24,48,56,8,0,0,24,48,56,10,0,0,25,45,44,38,1,5,51,26,6,39,50,61,32,0,1,6,0,0,0,0,0
588	0,8,46,56,50,14,1,54,40,16,29,55,13,60,1,0,0,38,16,56,0,0,0,32,16,56,0,0,0,32,16,56,0,0,0,32,16,56,0,0,0,37,16,56,0,0,0,38,16,57,0,0,0,40,5,63,17,0,11,54,0,26,62,56,62,27,0,0,5,16,4,0,0
589	0,14,47,56,43,6,5,60,37,22,50,49,21,58,0,0,9,56,24,56,0,0,0,0,24,56,0,0,0,0,24,56,0,0,0,0,21,56,0,0,0,0,16,56,0,0,0,34,16,58,0,0,2,56,6,62,27,2,32,54,0,26,62,64,60,19,0,0,4,13,3,0,0
590	0,0,13,15,2,0,2,48,58,53,56,10,28,49,2,0,34,47,40,32,0,0,9,56,39,30,0,0,8,56,39,28,0,0,8,56,40,32,0,0,8,56,40,32,0,0,8,56,32,32,1,13,9,56,23,45,0,44,56,52,1,43,52,50,64,32,0,0,11,16,19,16,16
591	24,40,43,58,53,14,40,49,32,42,61,7,40,32,0,0,46,29,40,32,0,0,41,35,40,43,16,32,62,12,44,60,55,64,47,0,48,31,0,11,60,22,48,25,0,0,35,40,48,24,0,0,36,38,48,25,0,19,61,17,47,64,64,62,27,0,4,8,8,5,22,6,6
592	0,2,23,30,11,0,2,51,61,51,63,19,24,60,6,0,35,51,32,48,0,0,13,49,32,48,0,0,0,0,38,48,0,0,0,0,40,45,0,0,0,0,40,40,0,0,0,0,40,41,0,0,20,45,28,56,3,0,39,50,4,54,58,54,63,19,0,4,26,30,12,0,0
593	0,29,57,63,52,10,12,64,30,18,54,50,35,48,0,0,16,42,40,40,0,0,0,0,40,39,0,0,0,0,41,39,0,0,0,0,45,32,0,0,0,0,48,32,0,0,15,23,48,33,0,0,34,46,36,57,11,14,59,28,5,52,64,64,42,1,0,0,12,8,0,0,0
594	15,32,32,32,12,0,32,57,40,45,62,19,32,40,0,0,31,50,32,40,0,0,24,53,32,48,16,26,61,29,33,63,56,61,64,10,33,40,0,2,47,39,40,40,0,0,25,52,40,40,0,0,26,54,40,40,0,3,50,40,40,59,48,57,58,8,19,32,32,27,5,0,0
595	0,24,43,60,19,0,32,63,42,54,58,5,61,31,0,3,59,27,64,16,0,0,5,3,64,16,0,0,0,0,64,16,0,0,0,0,64,16,0,0,0,0,64,16,0,0,5,3,64,16,0,0,55,33,61,30,0,4,61,22,32,63,46,56,53,2,0,23,32,30,4,0,0
596	0,20,40,35,11,0,26,61,32,39,61,13,55,25,0,0,38,39,64,16,0,0,2,4,63,16,0,0,0,0,60,16,0,0,0,0,56,16,0,0,0,0,56,16,0,0,0,0,56,16,0,0,2,11,48,29,0,0,35,40,16,61,37,39,60,13,0,11,31,31,10,0,0
597	0,19,39,37,12,0,28,58,28,33,62,15,55,21,0,0,35,41,64,13,0,0,2,5,64,16,0,0,0,0,64,16,0,0,0,0,64,16,0,0,0,0,64,16,0,0,0,0,64,9,0,0,7,9,56,20,0,0,43,31,23,60,36,43,58,7,0,14,32,29,6,0,0
598	0,31,55,63,53,0,28,61,32,38,64,21,53,30,0,0,38,32,56,24,0,0,0,0,56,24,0,0,0,0,56,24,0,0,0,0,56,24,0,0,0,0,56,24,0,0,11,17,56,22,0,0,32,48,46,44,0,3,53,33,10,58,57,61,46,3,0,4,21,9,0,0,0
599	29,40,40,38,15,0,48,48,32,38,62,17,48,24,0,0,35,45,48,24,0,0,36,43,48,44,24,34,62,15,48,55,48,57,62,10,48,24,0,2,51,37,48,24,0,0,27,48,48,24,0,0,28,48,48,25,0,3,49,34,48,61,56,61,48,3,8,15,16,13,0,0,0
600	29,40,48,41,15,0,48,46,32,40,63,17,48,24,0,0,39,44,48,27,0,0,37,45,48,48,31,38,63,17,48,56,48,59,61,8,48,27,0,3,51,36,48,32,0,0,32,48,48,32,0,0,32,47,48,32,0,7,55,33,48,61,56,62,52,3,17,24,23,15,1,0,0
601	32,40,40,37,11,0,56,40,32,40,62,16,56,16,0,0,38,42,63,8,0,0,30,45,64,9,0,16,59,25,64,64,64,64,52,0,64,8,1,11,56,21,64,0,0,0,34,39,64,0,0,0,32,40,64,0,0,0,42,30,64,24,24,37,61,9,32,32,32,32,10,0,0
602	0,0,7,3,0,0,10,52,64,62,31,0,51,44,9,22,63,14,64,16,0,0,51,24,64,16,0,0,49,24,64,15,0,0,55,24,64,8,0,0,56,24,64,8,8,1,56,24,64,9,54,28,56,24,64,10,19,61,63,22,49,49,17,59,62,6,6,32,32,32,30,0,0
603	0,6,28,30,9,0,8,58,54,52,61,13,36,49,1,0,42,43,48,32,0,0,32,48,48,32,0,0,32,48,48,32,0,0,32,48,48,32,0,0,32,42,48,30,22,14,32,40,48,24,24,55,38,40,47,33,1,52,64,37,22,63,38,52,64,15,0,19,32,32,32,12,12
